DES,TEM,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,DIS,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,MARA,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,ADBE,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,JNJ,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,ROST,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,ABBV,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,PM,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,NKE,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,ACN,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,KLAC,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,CSCO,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,PANW,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,CVNA,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,PGR,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,SBUX,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,ABNB,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,MRK,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,WMB,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,F,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,C,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,VRTX,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,TJX,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,TMUS,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,T,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,SOUN,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,FCX,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,NEM,STK,SMART/ISLAND,,,,,USD,|BOT|02/04/2025|3|+NRB|+NRB|+NRB
DES,TSLA,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,NVDA,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,AAPL,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,PLTR,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,MSFT,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,AMZN,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,META,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,UNH,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,MSTR,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,AMD,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,GOOG,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,NFLX,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,INTU,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,CRM,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,APP,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,LLY,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,OKLO,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,X,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,V,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,JPM,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,QBTS,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,SNOW,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,HOOD,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,COIN,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,SBET,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,PG,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,COST,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,CRWD,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,PEP,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,NVTS,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,GE,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,MU,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,WMT,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,SMCI,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,INFA,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,MRVL,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,UBER,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,MA,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,FICO,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,BAC,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,HD,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,TXN,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,QCOM,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,HIMS,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,IONQ,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,GS,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,BKNG,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,GEV,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,INTC,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,AMAT,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,XOM,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,FI,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,LIN,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,SMR,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,HOLX,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,ADI,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,AZO,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,BA,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,GME,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,COF,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,VST,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,DJT,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,CVX,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,WDAY,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,NOW,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,ORCL,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,CEG,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,SPOT,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,OKTA,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,RGTI,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,TMO,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,DASH,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,TEM,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,DIS,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,MARA,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,ADBE,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,JNJ,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,ROST,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,ABBV,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,PM,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,NKE,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,ACN,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,KLAC,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,CSCO,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,PANW,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,CVNA,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,PGR,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,SBUX,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,ABNB,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,MRK,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,WMB,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,F,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,C,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,VRTX,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,TJX,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,TMUS,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,T,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,SOUN,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,FCX,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,NEM,STK,SMART/ISLAND,,,,,USD,|BOT|02/05/2025|3|+NRB|+NRB|+NRB
DES,TSLA,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,NVDA,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,AAPL,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,PLTR,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,MSFT,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,AMZN,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,META,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,UNH,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,MSTR,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,AMD,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,GOOG,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,NFLX,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,INTU,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,CRM,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,APP,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,LLY,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,OKLO,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,X,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,V,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,JPM,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,QBTS,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,SNOW,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,HOOD,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,COIN,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,SBET,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,PG,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,COST,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,CRWD,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,PEP,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,NVTS,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,GE,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,MU,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,WMT,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,SMCI,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,INFA,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,MRVL,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,UBER,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,MA,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,FICO,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,BAC,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,HD,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,TXN,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,QCOM,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,HIMS,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,IONQ,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,GS,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,BKNG,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,GEV,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,INTC,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,AMAT,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,XOM,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,FI,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,LIN,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,SMR,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,HOLX,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,ADI,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,AZO,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,BA,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,GME,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,COF,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,VST,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,DJT,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,CVX,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,WDAY,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,NOW,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,ORCL,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,CEG,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,SPOT,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,OKTA,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,RGTI,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,TMO,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,DASH,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,TEM,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,DIS,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,MARA,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,ADBE,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,JNJ,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,ROST,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,ABBV,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,PM,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,NKE,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,ACN,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,KLAC,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,CSCO,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,PANW,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,CVNA,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,PGR,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,SBUX,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,ABNB,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,MRK,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,WMB,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,F,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,C,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,VRTX,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,TJX,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,TMUS,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,T,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,SOUN,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,FCX,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,NEM,STK,SMART/ISLAND,,,,,USD,|BOT|02/06/2025|3|+NRB|+NRB|+NRB
DES,TSLA,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,NVDA,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,AAPL,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,PLTR,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,MSFT,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,AMZN,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,META,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,UNH,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,MSTR,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,AMD,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,GOOG,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,NFLX,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,INTU,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,CRM,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,APP,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,LLY,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,OKLO,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,X,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,V,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,JPM,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
DES,QBTS,STK,SMART/ISLAND,,,,,USD,|BOT|02/07/2025|3|+NRB|+NRB|+NRB
